Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
bruising	86	67	83	65	1.69	1.9395	0.8	1.8325	2.0
burglars	107	67	100	63	2.1	2.0334	0.8	1.8325	2.0
charcoal	90	67	71	58	1.76	1.959	0.8	1.8325	2.0
Checkmate	90	67	24	18	1.76	1.959	0.8	1.8325	2.0
childbirth	78	67	72	62	1.53	1.8976	0.8	1.8325	2.0
Churchill	143	67	0	0	2.8	2.1584	0.8	1.8325	2.0
Cupid	128	67	16	14	2.51	2.1106	0.8	1.8325	2.0
deadbeat	88	67	71	58	1.73	1.9494	0.8	1.8325	2.0
dialed	84	67	83	66	1.65	1.9294	0.8	1.8325	2.0
ducking	72	67	67	63	1.41	1.8633	0.8	1.8325	2.0
duel	120	67	115	64	2.35	2.0828	0.8	1.8325	2.0
Esther	187	67	1	1	3.67	2.2742	0.8	1.8325	2.0
fatter	72	67	65	60	1.41	1.8633	0.8	1.8325	2.0
flapping	85	67	77	64	1.67	1.9345	0.8	1.8325	2.0
flooding	86	67	79	65	1.69	1.9395	0.8	1.8325	2.0
grinning	74	67	69	64	1.45	1.8751	0.8	1.8325	2.0
hardcore	156	67	137	59	3.06	2.1959	0.8	1.8325	2.0
Hugo	291	67	0	0	5.71	2.4654	0.8	1.8325	2.0
inning	128	67	127	67	2.51	2.1106	0.8	1.8325	2.0
jiffy	80	67	69	58	1.57	1.9085	0.8	1.8325	2.0
Lassie	147	67	34	25	2.88	2.1703	0.8	1.8325	2.0
liter	89	67	85	64	1.75	1.9542	0.8	1.8325	2.0
lockers	74	67	71	65	1.45	1.8751	0.8	1.8325	2.0
mainframe	103	67	98	66	2.02	2.017	0.8	1.8325	2.0
mangy	81	67	76	63	1.59	1.9138	0.8	1.8325	2.0
minded	71	67	70	66	1.39	1.8573	0.8	1.8325	2.0
ninja	131	67	91	45	2.57	2.1206	0.8	1.8325	2.0
Pepsi	94	67	1	1	1.84	1.9777	0.8	1.8325	2.0
perceived	75	67	75	67	1.47	1.8808	0.8	1.8325	2.0
pilgrims	95	67	54	41	1.86	1.9823	0.8	1.8325	2.0
polka	124	67	90	54	2.43	2.0969	0.8	1.8325	2.0
potty	86	67	73	58	1.69	1.9395	0.8	1.8325	2.0
quantum	285	67	222	57	5.59	2.4564	0.8	1.8325	2.0
quickest	72	67	67	63	1.41	1.8633	0.8	1.8325	2.0
renewed	78	67	70	61	1.53	1.8976	0.8	1.8325	2.0
rundown	74	67	74	67	1.45	1.8751	0.8	1.8325	2.0
scarcely	70	67	66	63	1.37	1.8513	0.8	1.8325	2.0
Scarlet	167	67	38	29	3.27	2.2253	0.8	1.8325	2.0
seizures	93	67	88	65	1.82	1.9731	0.8	1.8325	2.0
simplest	74	67	72	65	1.45	1.8751	0.8	1.8325	2.0
storeroom	83	67	81	65	1.63	1.9243	0.8	1.8325	2.0
thoughtless	71	67	70	67	1.39	1.8573	0.8	1.8325	2.0
Thursdays	81	67	4	2	1.59	1.9138	0.8	1.8325	2.0
Toby	353	67	1	1	6.92	2.549	0.8	1.8325	2.0
trespass	73	67	68	65	1.43	1.8692	0.8	1.8325	2.0
Tuesdays	79	67	2	2	1.55	1.9031	0.8	1.8325	2.0
tuning	96	67	75	60	1.88	1.9868	0.8	1.8325	2.0
unsafe	77	67	72	63	1.51	1.8921	0.8	1.8325	2.0
whooping	105	67	88	56	2.06	2.0253	0.8	1.8325	2.0
whorehouse	79	67	77	66	1.55	1.9031	0.8	1.8325	2.0
Wolfram	249	67	0	0	4.88	2.3979	0.8	1.8325	2.0
accord	83	66	77	63	1.63	1.9243	0.79	1.8261	2.0
backside	85	66	78	63	1.67	1.9345	0.79	1.8261	2.0
bearer	92	66	88	65	1.8	1.9685	0.79	1.8261	2.0
blaring	88	66	77	59	1.73	1.9494	0.79	1.8261	2.0
blooming	81	66	75	62	1.59	1.9138	0.79	1.8261	2.0
butting	74	66	73	65	1.45	1.8751	0.79	1.8261	2.0
Byron	156	66	0	0	3.06	2.1959	0.79	1.8261	2.0
carcass	79	66	75	63	1.55	1.9031	0.79	1.8261	2.0
Catholics	83	66	6	4	1.63	1.9243	0.79	1.8261	2.0
chopsticks	93	66	75	55	1.82	1.9731	0.79	1.8261	2.0
chuckle	81	66	69	57	1.59	1.9138	0.79	1.8261	2.0
Countess	314	66	68	29	6.16	2.4983	0.79	1.8261	2.0
courting	83	66	80	64	1.63	1.9243	0.79	1.8261	2.0
Danish	111	66	6	5	2.18	2.0492	0.79	1.8261	2.0
delays	83	66	83	66	1.63	1.9243	0.79	1.8261	2.0
disperse	91	66	64	51	1.78	1.9638	0.79	1.8261	2.0
Ditto	85	66	23	17	1.67	1.9345	0.79	1.8261	2.0
edit	77	66	65	58	1.51	1.8921	0.79	1.8261	2.0
exile	95	66	84	61	1.86	1.9823	0.79	1.8261	2.0
faintest	68	66	68	66	1.33	1.8388	0.79	1.8261	2.0
herbal	82	66	74	61	1.61	1.9191	0.79	1.8261	2.0
hideout	80	66	80	66	1.57	1.9085	0.79	1.8261	2.0
Homer	340	66	18	11	6.67	2.5328	0.79	1.8261	2.0
hooters	118	66	66	40	2.31	2.0755	0.79	1.8261	2.0
immense	82	66	77	66	1.61	1.9191	0.79	1.8261	2.0
journals	91	66	83	64	1.78	1.9638	0.79	1.8261	2.0
keyboard	92	66	88	63	1.8	1.9685	0.79	1.8261	2.0
lowly	87	66	84	64	1.71	1.9445	0.79	1.8261	2.0
measles	107	66	84	54	2.1	2.0334	0.79	1.8261	2.0
mentions	70	66	70	66	1.37	1.8513	0.79	1.8261	2.0
mildly	68	66	63	61	1.33	1.8388	0.79	1.8261	2.0
misjudged	70	66	69	65	1.37	1.8513	0.79	1.8261	2.0
Mystique	179	66	28	20	3.51	2.2553	0.79	1.8261	2.0
nifty	71	66	62	57	1.39	1.8573	0.79	1.8261	2.0
outburst	74	66	73	65	1.45	1.8751	0.79	1.8261	2.0
Paging	104	66	33	33	2.04	2.0212	0.79	1.8261	2.0
painters	96	66	91	63	1.88	1.9868	0.79	1.8261	2.0
pasture	78	66	74	64	1.53	1.8976	0.79	1.8261	2.0
perky	85	66	70	59	1.67	1.9345	0.79	1.8261	2.0
pointers	71	66	70	66	1.39	1.8573	0.79	1.8261	2.0
postman	128	66	98	55	2.51	2.1106	0.79	1.8261	2.0
prying	75	66	71	62	1.47	1.8808	0.79	1.8261	2.0
reserves	84	66	74	60	1.65	1.9294	0.79	1.8261	2.0
serpent	99	66	74	59	1.94	2.0	0.79	1.8261	2.0
shindig	69	66	68	66	1.35	1.8451	0.79	1.8261	2.0
sipping	71	66	61	57	1.39	1.8573	0.79	1.8261	2.0
softball	115	66	112	64	2.25	2.0645	0.79	1.8261	2.0
sparkle	85	66	60	55	1.67	1.9345	0.79	1.8261	2.0
stairway	81	66	68	57	1.59	1.9138	0.79	1.8261	2.0
startling	70	66	64	62	1.37	1.8513	0.79	1.8261	2.0
swallows	85	66	66	61	1.67	1.9345	0.79	1.8261	2.0
topless	100	66	93	61	1.96	2.0043	0.79	1.8261	2.0
transcripts	78	66	62	51	1.53	1.8976	0.79	1.8261	2.0
wiener	113	66	74	54	2.22	2.0569	0.79	1.8261	2.0
worships	68	66	67	65	1.33	1.8388	0.79	1.8261	2.0
Armstrong	264	65	0	0	5.18	2.4232	0.77	1.8195	2.0
blinding	75	65	68	59	1.47	1.8808	0.77	1.8195	2.0
bracelets	99	65	94	62	1.94	2.0	0.77	1.8195	2.0
Bubba	208	65	29	19	4.08	2.3201	0.77	1.8195	2.0
capsule	130	65	125	63	2.55	2.1173	0.77	1.8195	2.0
compose	80	65	72	59	1.57	1.9085	0.77	1.8195	2.0
consists	68	65	68	65	1.33	1.8388	0.77	1.8195	2.0
enclosed	75	65	56	50	1.47	1.8808	0.77	1.8195	2.0
Ferris	209	65	24	10	4.1	2.3222	0.77	1.8195	2.0
fibers	111	65	105	63	2.18	2.0492	0.77	1.8195	2.0
Fletcher	414	65	0	0	8.12	2.618	0.77	1.8195	2.0
floated	68	65	65	63	1.33	1.8388	0.77	1.8195	2.0
flushing	75	65	59	53	1.47	1.8808	0.77	1.8195	2.0
folly	74	65	65	58	1.45	1.8751	0.77	1.8195	2.0
forwards	71	65	67	61	1.39	1.8573	0.77	1.8195	2.0
freshly	71	65	58	54	1.39	1.8573	0.77	1.8195	2.0
Gamma	179	65	58	34	3.51	2.2553	0.77	1.8195	2.0
giddy	91	65	60	48	1.78	1.9638	0.77	1.8195	2.0
heartache	74	65	71	64	1.45	1.8751	0.77	1.8195	2.0
Hurley	215	65	1	1	4.22	2.3345	0.77	1.8195	2.0
lighthouse	157	65	122	55	3.08	2.1987	0.77	1.8195	2.0
Lordy	108	65	22	12	2.12	2.0374	0.77	1.8195	2.0
maggot	81	65	75	60	1.59	1.9138	0.77	1.8195	2.0
makers	80	65	71	59	1.57	1.9085	0.77	1.8195	2.0
neatly	68	65	66	64	1.33	1.8388	0.77	1.8195	2.0
nightly	70	65	64	59	1.37	1.8513	0.77	1.8195	2.0
Peachy	105	65	48	46	2.06	2.0253	0.77	1.8195	2.0
potent	76	65	75	65	1.49	1.8865	0.77	1.8195	2.0
pressures	73	65	72	64	1.43	1.8692	0.77	1.8195	2.0
puffy	86	65	67	53	1.69	1.9395	0.77	1.8195	2.0
recalled	80	65	77	65	1.57	1.9085	0.77	1.8195	2.0
riddles	93	65	80	61	1.82	1.9731	0.77	1.8195	2.0
scanners	113	65	101	60	2.22	2.0569	0.77	1.8195	2.0
schooling	73	65	72	64	1.43	1.8692	0.77	1.8195	2.0
selfless	93	65	90	63	1.82	1.9731	0.77	1.8195	2.0
sever	80	65	59	57	1.57	1.9085	0.77	1.8195	2.0
shatter	72	65	68	63	1.41	1.8633	0.77	1.8195	2.0
Shelly	419	65	1	1	8.22	2.6232	0.77	1.8195	2.0
sighting	79	65	76	62	1.55	1.9031	0.77	1.8195	2.0
sublime	74	65	68	61	1.45	1.8751	0.77	1.8195	2.0
tipping	82	65	76	61	1.61	1.9191	0.77	1.8195	2.0
trusty	72	65	69	62	1.41	1.8633	0.77	1.8195	2.0
turtles	153	65	121	53	3.0	2.1875	0.77	1.8195	2.0
Vernon	183	65	2	1	3.59	2.2648	0.77	1.8195	2.0
voltage	85	65	77	59	1.67	1.9345	0.77	1.8195	2.0
Willows	97	65	16	11	1.9	1.9912	0.77	1.8195	2.0
Bailiff	110	64	46	31	2.16	2.0453	0.76	1.8129	2.0
bathrobe	85	64	79	63	1.67	1.9345	0.76	1.8129	2.0
blizzard	99	64	96	63	1.94	2.0	0.76	1.8129	2.0
brighten	70	64	63	58	1.37	1.8513	0.76	1.8129	2.0
bubbly	70	64	66	61	1.37	1.8513	0.76	1.8129	2.0
cadet	176	64	101	46	3.45	2.248	0.76	1.8129	2.0
conformed	64	64	64	64	1.25	1.8129	0.76	1.8129	2.0
construct	74	64	72	63	1.45	1.8751	0.76	1.8129	2.0
crossword	89	64	87	62	1.75	1.9542	0.76	1.8129	2.0
curses	82	64	53	44	1.61	1.9191	0.76	1.8129	2.0
deprive	67	64	65	62	1.31	1.8325	0.76	1.8129	2.0
detest	73	64	72	63	1.43	1.8692	0.76	1.8129	2.0
duly	69	64	49	46	1.35	1.8451	0.76	1.8129	2.0
dusting	67	64	57	54	1.31	1.8325	0.76	1.8129	2.0
eater	80	64	74	58	1.57	1.9085	0.76	1.8129	2.0
eerie	89	64	76	57	1.75	1.9542	0.76	1.8129	2.0
eldest	77	64	77	64	1.51	1.8921	0.76	1.8129	2.0
elect	72	64	68	60	1.41	1.8633	0.76	1.8129	2.0
feisty	71	64	57	52	1.39	1.8573	0.76	1.8129	2.0
fetching	66	64	60	59	1.29	1.8261	0.76	1.8129	2.0
forests	81	64	78	61	1.59	1.9138	0.76	1.8129	2.0
friendships	71	64	64	58	1.39	1.8573	0.76	1.8129	2.0
Frosty	121	64	40	37	2.37	2.0864	0.76	1.8129	2.0
handler	140	64	114	58	2.75	2.1492	0.76	1.8129	2.0
impound	85	64	77	58	1.67	1.9345	0.76	1.8129	2.0
inflict	69	64	68	63	1.35	1.8451	0.76	1.8129	2.0
poisons	70	64	66	61	1.37	1.8513	0.76	1.8129	2.0
rabies	112	64	99	64	2.2	2.0531	0.76	1.8129	2.0
ranking	71	64	70	63	1.39	1.8573	0.76	1.8129	2.0
rehearsed	68	64	67	64	1.33	1.8388	0.76	1.8129	2.0
roaches	102	64	83	56	2.0	2.0128	0.76	1.8129	2.0
shrinking	81	64	75	63	1.59	1.9138	0.76	1.8129	2.0
stripping	76	64	64	58	1.49	1.8865	0.76	1.8129	2.0
swimsuit	101	64	85	56	1.98	2.0086	0.76	1.8129	2.0
temples	80	64	71	58	1.57	1.9085	0.76	1.8129	2.0
tempo	86	64	75	58	1.69	1.9395	0.76	1.8129	2.0
tonsils	76	64	71	63	1.49	1.8865	0.76	1.8129	2.0
tumble	79	64	74	62	1.55	1.9031	0.76	1.8129	2.0
unkind	71	64	68	62	1.39	1.8573	0.76	1.8129	2.0
venom	119	64	115	62	2.33	2.0792	0.76	1.8129	2.0
vulture	90	64	66	60	1.76	1.959	0.76	1.8129	2.0
berserk	70	63	68	62	1.37	1.8513	0.75	1.8062	2.0
branded	79	63	71	59	1.55	1.9031	0.75	1.8062	2.0
bullied	86	63	84	62	1.69	1.9395	0.75	1.8062	2.0
chaser	66	63	60	58	1.29	1.8261	0.75	1.8062	2.0
circled	71	63	68	60	1.39	1.8573	0.75	1.8062	2.0
displays	64	63	62	61	1.25	1.8129	0.75	1.8062	2.0
distressed	71	63	69	62	1.39	1.8573	0.75	1.8062	2.0
docking	108	63	94	55	2.12	2.0374	0.75	1.8062	2.0
doubting	65	63	62	60	1.27	1.8195	0.75	1.8062	2.0
embraced	67	63	67	63	1.31	1.8325	0.75	1.8062	2.0
Ernest	238	63	1	1	4.67	2.3784	0.75	1.8062	2.0
fainting	64	63	60	60	1.25	1.8129	0.75	1.8062	2.0
freshmen	92	63	85	58	1.8	1.9685	0.75	1.8062	2.0
gala	90	63	80	57	1.76	1.959	0.75	1.8062	2.0
grandchild	78	63	78	63	1.53	1.8976	0.75	1.8062	2.0
headphones	80	63	69	59	1.57	1.9085	0.75	1.8062	2.0
heathen	81	63	73	59	1.59	1.9138	0.75	1.8062	2.0
highways	69	63	67	61	1.35	1.8451	0.75	1.8062	2.0
holdings	78	63	71	58	1.53	1.8976	0.75	1.8062	2.0
Jaguar	121	63	29	12	2.37	2.0864	0.75	1.8062	2.0
kindest	70	63	65	58	1.37	1.8513	0.75	1.8062	2.0
Lakers	94	63	0	0	1.84	1.9777	0.75	1.8062	2.0
limbo	121	63	97	56	2.37	2.0864	0.75	1.8062	2.0
Mamma	154	63	53	29	3.02	2.1903	0.75	1.8062	2.0
Norma	206	63	1	1	4.04	2.316	0.75	1.8062	2.0
ointment	83	63	79	61	1.63	1.9243	0.75	1.8062	2.0
orchids	134	63	123	59	2.63	2.1303	0.75	1.8062	2.0
Peru	147	63	0	0	2.88	2.1703	0.75	1.8062	2.0
petals	77	63	77	63	1.51	1.8921	0.75	1.8062	2.0
pimple	85	63	81	60	1.67	1.9345	0.75	1.8062	2.0
pleaded	67	63	65	62	1.31	1.8325	0.75	1.8062	2.0
preview	73	63	69	59	1.43	1.8692	0.75	1.8062	2.0
princes	105	63	83	58	2.06	2.0253	0.75	1.8062	2.0
privy	76	63	70	60	1.49	1.8865	0.75	1.8062	2.0
puzzled	70	63	67	62	1.37	1.8513	0.75	1.8062	2.0
rambling	69	63	66	61	1.35	1.8451	0.75	1.8062	2.0
ringer	85	63	71	54	1.67	1.9345	0.75	1.8062	2.0
starship	145	63	102	53	2.84	2.1644	0.75	1.8062	2.0
surpassed	66	63	66	63	1.29	1.8261	0.75	1.8062	2.0
Tarzan	496	63	0	0	9.73	2.6964	0.75	1.8062	2.0
toasted	67	63	64	60	1.31	1.8325	0.75	1.8062	2.0
untrue	74	63	68	59	1.45	1.8751	0.75	1.8062	2.0
venue	73	63	73	63	1.43	1.8692	0.75	1.8062	2.0
wallets	77	63	72	60	1.51	1.8921	0.75	1.8062	2.0
accessed	78	62	75	61	1.53	1.8976	0.74	1.7993	2.0
authors	71	62	65	56	1.39	1.8573	0.74	1.7993	2.0
beseech	79	62	77	60	1.55	1.9031	0.74	1.7993	2.0
bias	82	62	81	61	1.61	1.9191	0.74	1.7993	2.0
Billie	379	62	1	1	7.43	2.5798	0.74	1.7993	2.0
blazes	76	62	75	61	1.49	1.8865	0.74	1.7993	2.0
blurry	70	62	67	60	1.37	1.8513	0.74	1.7993	2.0
bonded	80	62	70	60	1.57	1.9085	0.74	1.7993	2.0
bullies	89	62	84	59	1.75	1.9542	0.74	1.7993	2.0
bunnies	92	62	77	55	1.8	1.9685	0.74	1.7993	2.0
Burton	157	62	1	1	3.08	2.1987	0.74	1.7993	2.0
busboy	86	62	83	60	1.69	1.9395	0.74	1.7993	2.0
cockeyed	77	62	76	61	1.51	1.8921	0.74	1.7993	2.0
comet	157	62	119	48	3.08	2.1987	0.74	1.7993	2.0
commie	84	62	44	36	1.65	1.9294	0.74	1.7993	2.0
commits	66	62	65	61	1.29	1.8261	0.74	1.7993	2.0
converse	66	62	50	48	1.29	1.8261	0.74	1.7993	2.0
crater	132	62	95	57	2.59	2.1239	0.74	1.7993	2.0
crutches	83	62	75	59	1.63	1.9243	0.74	1.7993	2.0
deathbed	68	62	65	59	1.33	1.8388	0.74	1.7993	2.0
delete	90	62	66	50	1.76	1.959	0.74	1.7993	2.0
dopey	72	62	43	40	1.41	1.8633	0.74	1.7993	2.0
downside	66	62	57	54	1.29	1.8261	0.74	1.7993	2.0
draining	69	62	65	60	1.35	1.8451	0.74	1.7993	2.0
dreaded	69	62	65	58	1.35	1.8451	0.74	1.7993	2.0
embark	64	62	64	62	1.25	1.8129	0.74	1.7993	2.0
Emerald	131	62	63	39	2.57	2.1206	0.74	1.7993	2.0
finder	85	62	78	58	1.67	1.9345	0.74	1.7993	2.0
flannel	70	62	58	55	1.37	1.8513	0.74	1.7993	2.0
gadgets	71	62	69	60	1.39	1.8573	0.74	1.7993	2.0
goddam	204	62	151	56	4.0	2.3118	0.74	1.7993	2.0
Godspeed	67	62	1	1	1.31	1.8325	0.74	1.7993	2.0
gypsies	121	62	61	36	2.37	2.0864	0.74	1.7993	2.0
havoc	69	62	66	61	1.35	1.8451	0.74	1.7993	2.0
hobo	91	62	63	56	1.78	1.9638	0.74	1.7993	2.0
Jasmine	278	62	32	27	5.45	2.4456	0.74	1.7993	2.0
joyous	69	62	63	58	1.35	1.8451	0.74	1.7993	2.0
kittens	82	62	68	58	1.61	1.9191	0.74	1.7993	2.0
linger	74	62	71	59	1.45	1.8751	0.74	1.7993	2.0
mascot	84	62	83	61	1.65	1.9294	0.74	1.7993	2.0
misty	80	62	47	41	1.57	1.9085	0.74	1.7993	2.0
narrows	63	62	59	58	1.24	1.8062	0.74	1.7993	2.0
perverse	66	62	62	59	1.29	1.8261	0.74	1.7993	2.0
prima	93	62	54	48	1.82	1.9731	0.74	1.7993	2.0
puny	74	62	69	59	1.45	1.8751	0.74	1.7993	2.0
quitter	73	62	68	59	1.43	1.8692	0.74	1.7993	2.0
quoted	74	62	73	62	1.45	1.8751	0.74	1.7993	2.0
rabid	70	62	66	61	1.37	1.8513	0.74	1.7993	2.0
reclaim	71	62	64	59	1.39	1.8573	0.74	1.7993	2.0
regions	75	62	74	61	1.47	1.8808	0.74	1.7993	2.0
regroup	72	62	61	53	1.41	1.8633	0.74	1.7993	2.0
revolt	79	62	73	61	1.55	1.9031	0.74	1.7993	2.0
ripple	77	62	58	49	1.51	1.8921	0.74	1.7993	2.0
rustling	102	62	93	56	2.0	2.0128	0.74	1.7993	2.0
Saigon	212	62	0	0	4.16	2.3284	0.74	1.7993	2.0
seaweed	88	62	67	57	1.73	1.9494	0.74	1.7993	2.0
sorting	74	62	69	59	1.45	1.8751	0.74	1.7993	2.0
tacos	110	62	94	56	2.16	2.0453	0.74	1.7993	2.0
timid	77	62	75	61	1.51	1.8921	0.74	1.7993	2.0
tofu	137	62	88	59	2.69	2.1399	0.74	1.7993	2.0
triad	175	62	90	37	3.43	2.2455	0.74	1.7993	2.0
Viva	159	62	36	14	3.12	2.2041	0.74	1.7993	2.0
watchman	126	62	112	54	2.47	2.1038	0.74	1.7993	2.0
wildlife	98	62	69	52	1.92	1.9956	0.74	1.7993	2.0
Yippee	72	62	13	13	1.41	1.8633	0.74	1.7993	2.0
Zurich	124	62	5	3	2.43	2.0969	0.74	1.7993	2.0
aura	93	61	76	57	1.82	1.9731	0.73	1.7924	2.0
bearings	85	61	83	59	1.67	1.9345	0.73	1.7924	2.0
Bowie	144	61	9	7	2.82	2.1614	0.73	1.7924	2.0
bridesmaids	80	61	76	59	1.57	1.9085	0.73	1.7924	2.0
britches	78	61	67	52	1.53	1.8976	0.73	1.7924	2.0
Cairo	136	61	0	0	2.67	2.1367	0.73	1.7924	2.0
Charley	564	61	10	8	11.06	2.752	0.73	1.7924	2.0
classmate	78	61	75	60	1.53	1.8976	0.73	1.7924	2.0
Cobra	170	61	41	32	3.33	2.233	0.73	1.7924	2.0
decree	98	61	88	59	1.92	1.9956	0.73	1.7924	2.0
divulge	65	61	64	60	1.27	1.8195	0.73	1.7924	2.0
donut	72	61	60	53	1.41	1.8633	0.73	1.7924	2.0
doorknob	86	61	81	57	1.69	1.9395	0.73	1.7924	2.0
enlist	80	61	74	58	1.57	1.9085	0.73	1.7924	2.0
explored	65	61	64	61	1.27	1.8195	0.73	1.7924	2.0
fairies	134	61	123	57	2.63	2.1303	0.73	1.7924	2.0
fitness	89	61	70	51	1.75	1.9542	0.73	1.7924	2.0
folder	83	61	83	61	1.63	1.9243	0.73	1.7924	2.0
Irish	79	61	6	5	1.55	1.9031	0.73	1.7924	2.0
landmark	64	61	61	58	1.25	1.8129	0.73	1.7924	2.0
mango	84	61	69	53	1.65	1.9294	0.73	1.7924	2.0
marksman	74	61	70	58	1.45	1.8751	0.73	1.7924	2.0
Oakland	115	61	0	0	2.25	2.0645	0.73	1.7924	2.0
output	71	61	70	60	1.39	1.8573	0.73	1.7924	2.0
Paso	131	61	9	9	2.57	2.1206	0.73	1.7924	2.0
persist	61	61	60	60	1.2	1.7924	0.73	1.7924	2.0
phoning	64	61	63	60	1.25	1.8129	0.73	1.7924	2.0
Phyllis	283	61	0	0	5.55	2.4533	0.73	1.7924	2.0
Poppy	202	61	39	30	3.96	2.3075	0.73	1.7924	2.0
priors	73	61	69	59	1.43	1.8692	0.73	1.7924	2.0
raisin	83	61	60	47	1.63	1.9243	0.73	1.7924	2.0
recruits	82	61	81	61	1.61	1.9191	0.73	1.7924	2.0
renowned	67	61	64	61	1.31	1.8325	0.73	1.7924	2.0
retract	74	61	49	43	1.45	1.8751	0.73	1.7924	2.0
ruckus	75	61	68	58	1.47	1.8808	0.73	1.7924	2.0
searches	67	61	66	60	1.31	1.8325	0.73	1.7924	2.0
solace	78	61	65	59	1.53	1.8976	0.73	1.7924	2.0
stakeout	100	61	92	59	1.96	2.0043	0.73	1.7924	2.0
summons	81	61	75	57	1.59	1.9138	0.73	1.7924	2.0
tampered	74	61	72	59	1.45	1.8751	0.73	1.7924	2.0
tracker	83	61	73	56	1.63	1.9243	0.73	1.7924	2.0
trampled	64	61	63	60	1.25	1.8129	0.73	1.7924	2.0
vineyard	142	61	75	37	2.78	2.1553	0.73	1.7924	2.0
Wednesdays	68	61	3	3	1.33	1.8388	0.73	1.7924	2.0
airports	70	60	67	57	1.37	1.8513	0.72	1.7853	2.0
armour	86	60	80	57	1.69	1.9395	0.72	1.7853	2.0
arouse	62	60	62	60	1.22	1.7993	0.72	1.7853	2.0
astray	76	60	74	59	1.49	1.8865	0.72	1.7853	2.0
Athens	117	60	0	0	2.29	2.0719	0.72	1.7853	2.0
awoke	67	60	67	60	1.31	1.8325	0.72	1.7853	2.0
bamboo	80	60	70	52	1.57	1.9085	0.72	1.7853	2.0
banter	70	60	67	60	1.37	1.8513	0.72	1.7853	2.0
billboard	69	60	61	52	1.35	1.8451	0.72	1.7853	2.0
brothel	82	60	75	55	1.61	1.9191	0.72	1.7853	2.0
cannons	84	60	82	58	1.65	1.9294	0.72	1.7853	2.0
cater	64	60	62	58	1.25	1.8129	0.72	1.7853	2.0
cheesecake	118	60	102	55	2.31	2.0755	0.72	1.7853	2.0
chemist	95	60	90	57	1.86	1.9823	0.72	1.7853	2.0
cleavage	70	60	63	57	1.37	1.8513	0.72	1.7853	2.0
Darwin	119	60	1	1	2.33	2.0792	0.72	1.7853	2.0
dipping	66	60	62	56	1.29	1.8261	0.72	1.7853	2.0
eyebrow	71	60	69	59	1.39	1.8573	0.72	1.7853	2.0
frosting	72	60	66	57	1.41	1.8633	0.72	1.7853	2.0
furnished	62	60	57	55	1.22	1.7993	0.72	1.7853	2.0
hamper	72	60	71	59	1.41	1.8633	0.72	1.7853	2.0
harass	68	60	64	56	1.33	1.8388	0.72	1.7853	2.0
harassed	82	60	80	60	1.61	1.9191	0.72	1.7853	2.0
haystack	70	60	67	57	1.37	1.8513	0.72	1.7853	2.0
joyful	76	60	60	51	1.49	1.8865	0.72	1.7853	2.0
keepers	70	60	60	53	1.37	1.8513	0.72	1.7853	2.0
kilos	92	60	92	60	1.8	1.9685	0.72	1.7853	2.0
latter	64	60	61	57	1.25	1.8129	0.72	1.7853	2.0
linking	67	60	66	59	1.31	1.8325	0.72	1.7853	2.0
Mazel	92	60	13	12	1.8	1.9685	0.72	1.7853	2.0
Milan	96	60	0	0	1.88	1.9868	0.72	1.7853	2.0
omen	87	60	74	55	1.71	1.9445	0.72	1.7853	2.0
onstage	104	60	102	58	2.04	2.0212	0.72	1.7853	2.0
Otto	349	60	0	0	6.84	2.5441	0.72	1.7853	2.0
outraged	66	60	58	53	1.29	1.8261	0.72	1.7853	2.0
Paddy	134	60	43	32	2.63	2.1303	0.72	1.7853	2.0
patches	80	60	62	55	1.57	1.9085	0.72	1.7853	2.0
penguin	147	60	96	51	2.88	2.1703	0.72	1.7853	2.0
poorer	75	60	75	60	1.47	1.8808	0.72	1.7853	2.0
portraits	68	60	65	57	1.33	1.8388	0.72	1.7853	2.0
Ramon	321	60	2	1	6.29	2.5079	0.72	1.7853	2.0
rapper	90	60	79	58	1.76	1.959	0.72	1.7853	2.0
rejoin	64	60	60	57	1.25	1.8129	0.72	1.7853	2.0
relic	68	60	64	58	1.33	1.8388	0.72	1.7853	2.0
repeats	79	60	77	58	1.55	1.9031	0.72	1.7853	2.0
skateboard	85	60	78	58	1.67	1.9345	0.72	1.7853	2.0
springtime	75	60	60	48	1.47	1.8808	0.72	1.7853	2.0
tailing	81	60	78	59	1.59	1.9138	0.72	1.7853	2.0
touring	77	60	73	57	1.51	1.8921	0.72	1.7853	2.0
unfold	69	60	64	56	1.35	1.8451	0.72	1.7853	2.0
youngster	74	60	72	59	1.45	1.8751	0.72	1.7853	2.0
zombies	115	60	91	46	2.25	2.0645	0.72	1.7853	2.0
adieu	94	59	66	44	1.84	1.9777	0.7	1.7782	2.0
blender	85	59	82	57	1.67	1.9345	0.7	1.7782	2.0
blowout	76	59	68	55	1.49	1.8865	0.7	1.7782	2.0
boardwalk	94	59	71	42	1.84	1.9777	0.7	1.7782	2.0
bondage	87	59	74	51	1.71	1.9445	0.7	1.7782	2.0
breather	62	59	62	59	1.22	1.7993	0.7	1.7782	2.0
canteen	87	59	76	54	1.71	1.9445	0.7	1.7782	2.0
carefree	69	59	66	56	1.35	1.8451	0.7	1.7782	2.0
cheeky	64	59	46	44	1.25	1.8129	0.7	1.7782	2.0
chitchat	67	59	65	59	1.31	1.8325	0.7	1.7782	2.0
